date,val
"Feb 16, 2011",1.0
"Feb 17, 2011",1.0
"Feb 18, 2011",0.9
"Feb 19, 2011",0.9
"Feb 20, 2011",0.9
"Feb 21, 2011",0.8
"Feb 22, 2011",0.9
"Feb 23, 2011",0.9
"Feb 24, 2011",1.0
"Feb 25, 2011",0.9
"Feb 26, 2011",1.0
"Feb 27, 2011",0.9
"Feb 28, 2011",0.9
"Mar 01, 2011",0.9
"Mar 02, 2011",0.9
"Mar 03, 2011",0.9
"Mar 04, 2011",0.9
"Mar 05, 2011",0.9
"Mar 06, 2011",0.9
"Mar 07, 2011",0.9
"Mar 08, 2011",0.9
"Mar 09, 2011",0.9
"Mar 10, 2011",0.9
"Mar 11, 2011",0.9
"Mar 12, 2011",0.9
"Mar 13, 2011",0.9
"Mar 14, 2011",0.9
"Mar 15, 2011",0.9
"Mar 16, 2011",0.9
"Mar 17, 2011",0.8
"Mar 18, 2011",0.8
"Mar 19, 2011",0.8
"Mar 20, 2011",0.7
"Mar 21, 2011",0.8
"Mar 22, 2011",0.8
"Mar 23, 2011",0.8
"Mar 24, 2011",0.9
"Mar 25, 2011",0.9
"Mar 26, 2011",0.9
"Mar 27, 2011",0.8
"Mar 28, 2011",0.8
"Mar 29, 2011",0.8
"Mar 30, 2011",0.8
"Mar 31, 2011",0.8
"Apr 01, 2011",0.8
"Apr 02, 2011",0.8
"Apr 03, 2011",0.8
"Apr 04, 2011",0.7
"Apr 05, 2011",0.7
"Apr 06, 2011",0.7
"Apr 07, 2011",0.8
"Apr 08, 2011",0.8
"Apr 09, 2011",0.7
"Apr 10, 2011",0.7
"Apr 11, 2011",0.8
"Apr 12, 2011",0.9
"Apr 13, 2011",0.9
"Apr 14, 2011",1.0
"Apr 15, 2011",1.0
"Apr 16, 2011",1.0
"Apr 17, 2011",1.1
"Apr 18, 2011",1.2
"Apr 19, 2011",1.2
"Apr 20, 2011",1.1
"Apr 21, 2011",1.2
"Apr 22, 2011",1.4
"Apr 23, 2011",1.7
"Apr 24, 2011",1.6
"Apr 25, 2011",1.6
"Apr 26, 2011",1.8
"Apr 27, 2011",1.9
"Apr 28, 2011",2.2
"Apr 29, 2011",2.9
"Apr 30, 2011",3.5
"May 01, 2011",3.0
"May 02, 2011",3.2
"May 03, 2011",3.4
"May 04, 2011",3.4
"May 05, 2011",3.3
"May 06, 2011",3.5
"May 07, 2011",3.6
"May 08, 2011",3.9
"May 09, 2011",3.8
"May 10, 2011",5.8
"May 11, 2011",5.5
"May 12, 2011",6.3
"May 13, 2011",8.2
"May 14, 2011",7.2
"May 15, 2011",7.0
"May 16, 2011",8.0
"May 17, 2011",7.2
"May 18, 2011",6.9
"May 19, 2011",6.8
"May 20, 2011",5.6
"May 21, 2011",6.1
"May 22, 2011",6.7
"May 23, 2011",7.2
"May 24, 2011",7.4
"May 25, 2011",8.4
"May 26, 2011",8.8
"May 27, 2011",8.5
"May 28, 2011",8.3
"May 29, 2011",8.4
"May 30, 2011",8.8
"May 31, 2011",8.7
"Jun 01, 2011",9.6
"Jun 02, 2011",10.6
"Jun 03, 2011",14.3
"Jun 04, 2011",18.9
"Jun 05, 2011",16.7
"Jun 06, 2011",18.5
"Jun 07, 2011",23.9
"Jun 08, 2011",29.6
"Jun 09, 2011",28.9
"Jun 10, 2011",24.0
"Jun 11, 2011",14.6
"Jun 12, 2011",18.5
