date,val
30.03.2016,1737.0
31.03.2016,1724.0
01.04.2016,1718.0
02.04.2016,1690.0
03.04.2016,1714.0
04.04.2016,1719.4
05.04.2016,1701.0
06.04.2016,1709.5
07.04.2016,1699.0
08.04.2016,1675.0
09.04.2016,1655.0
10.04.2016,1668.0
11.04.2016,1622.9
12.04.2016,1639.0
13.04.2016,1650.0
14.04.2016,1660.0
15.04.2016,1700.0
16.04.2016,1697.0
17.04.2016,1685.8
18.04.2016,1675.8
19.04.2016,1699.0
20.04.2016,1734.0
21.04.2016,1744.8
22.04.2016,1746.5
23.04.2016,1718.0
24.04.2016,1760.0
25.04.2016,1786.0
26.04.2016,1815.0
27.04.2016,1772.0
28.04.2016,1755.0
29.04.2016,1757.7
30.04.2016,1715.0
01.05.2016,1729.5
02.05.2016,1701.3
03.05.2016,1748.6
04.05.2016,1732.4
05.05.2016,1744.9
06.05.2016,1750.2
07.05.2016,1741.0
08.05.2016,1736.0
09.05.2016,1779.9
10.05.2016,1725.0
11.05.2016,1745.7
12.05.2016,1764.0
13.05.2016,1761.0
14.05.2016,1776.0
15.05.2016,1761.2
16.05.2016,1775.4
17.05.2016,1779.0
18.05.2016,1783.0
19.05.2016,1770.0
20.05.2016,1770.0
21.05.2016,1756.0
22.05.2016,1755.0
23.05.2016,1747.3
24.05.2016,1760.0
25.05.2016,1769.9
26.05.2016,1772.0
27.05.2016,1813.9
28.05.2016,1870.0
29.05.2016,1875.1
30.05.2016,2050.0
31.05.2016,2025.0
01.06.2016,2088.9
02.06.2016,2100.0
03.06.2016,2220.0
04.06.2016,2292.8
05.06.2016,2290.0
06.06.2016,2335.0
07.06.2016,2340.0
08.06.2016,2297.0
09.06.2016,2280.0
10.06.2016,2241.9
11.06.2016,2269.0
12.06.2016,2430.0
13.06.2016,2551.1
14.06.2016,2565.5
15.06.2016,2590.0
16.06.2016,2881.1
17.06.2016,2920.0
18.06.2016,2874.6
19.06.2016,2800.0
20.06.2016,2831.2
21.06.2016,2615.0
22.06.2016,2310.1
23.06.2016,2298.9
24.06.2016,2455.0
25.06.2016,2485.0
26.06.2016,2350.0
27.06.2016,2296.0
28.06.2016,2328.0
29.06.2016,2251.0
30.06.2016,2262.8
01.07.2016,2275.1
02.07.2016,2299.0
03.07.2016,2232.5
04.07.2016,2250.1
05.07.2016,2260.0
06.07.2016,2336.0
07.07.2016,2275.0
08.07.2016,2322.5
09.07.2016,2270.1
10.07.2016,2298.8
11.07.2016,2253.2
12.07.2016,2278.0
13.07.2016,2305.0
14.07.2016,2285.0
15.07.2016,2256.5
16.07.2016,2279.0
17.07.2016,2275.0
18.07.2016,2270.4
19.07.2016,2280.0
20.07.2016,2281.0
21.07.2016,2260.0
22.07.2016,2245.5
23.07.2016,2258.8
24.07.2016,2246.0
25.07.2016,2214.2
26.07.2016,2160.1
27.07.2016,2188.9
28.07.2016,2135.0
29.07.2016,2128.0
30.07.2016,2094.0
31.07.2016,2092.9
01.08.2016,1992.0
02.08.2016,1800.0
03.08.2016,1985.0
04.08.2016,1971.0
05.08.2016,1947.0
06.08.2016,1968.0
07.08.2016,1931.4
08.08.2016,1967.2
09.08.2016,1909.0
10.08.2016,1921.7
11.08.2016,1920.0
12.08.2016,1898.0
13.08.2016,1910.6
14.08.2016,1906.4
15.08.2016,1900.0
16.08.2016,2100.0
17.08.2016,1945.0
18.08.2016,1924.8
19.08.2016,1911.0
20.08.2016,1906.2
21.08.2016,1937.1
22.08.2016,1922.6
23.08.2016,1925.0
24.08.2016,1945.3
25.08.2016,1946.0
26.08.2016,1945.0
27.08.2016,1945.0
28.08.2016,1943.9
29.08.2016,1947.2
30.08.2016,1950.0
31.08.2016,1929.6
01.09.2016,1896.0
02.09.2016,1904.0
03.09.2016,1935.0
04.09.2016,1959.0
05.09.2016,1959.6
06.09.2016,1950.2
07.09.2016,1988.1
08.09.2016,2003.3
09.09.2016,2022.8
10.09.2016,2035.0
11.09.2016,2025.8
12.09.2016,2002.4
13.09.2016,2000.0
14.09.2016,1982.5
15.09.2016,1980.9
16.09.2016,1957.3
17.09.2016,1951.0
18.09.2016,1988.0
19.09.2016,1960.0
20.09.2016,1985.0
21.09.2016,1965.8
22.09.2016,1963.0
23.09.2016,2010.0
24.09.2016,1998.2
25.09.2016,1987.5
26.09.2016,2000.0
27.09.2016,1992.3
28.09.2016,1988.0
29.09.2016,1980.1
30.09.2016,1970.1
